SRCID,Mode,A1,A2,undecided_voter,A3,A4a,A4b,A4c,A4d,A4e,A4f,B1a,B1b,B1c,B1d,B4,B6f,B6g,B7,V1,D1a,D1b,D1c,D1d,D1e,D1f,D3,E1a,E1b,E1c,E1d,E1e,E1f,E1g,E1h,E11a,E13,F1a,F1b,F1c,F1d,F1e,F1f,F1g,F1h,F2a,F2b,F2c,p_gender_sdc,p_age_group_sdc,p_education_sdc,p_state_sdc,StateMap,A4F2_agg,opinionated
2726,1,4,"""3""",FALSE,3,3,2,2,3,1,1,1,2,2,1,3,3,3,1,4,3,2,2,3,4,3,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,"""1""",0.527777778,TRUE
2727,1,2,"""6""",FALSE,9,2,2,2,2,2,2,2,2,2,1,3,3,3,2,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,4,2,1,2,2,2,2,2,2,3,4,3,2,2,1,3,"""3""",0.25,FALSE
2728,1,4,"""1""",FALSE,2,3,3,2,2,3,2,2,2,1,1,1,1,1,1,4,3,3,2,3,2,2,2,1,1,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,3,2,3,2,2,2,2,1,"""1""",0.333333333,FALSE
2729,1,4,"""4""",FALSE,3,3,3,3,3,4,2,2,2,1,1,2,5,5,2,3,2,2,1,3,1,3,1,1,2,2,2,2,2,1,2,4,2,1,1,1,1,1,1,1,2,2,2,2,2,3,3,1,"""1""",0.472222222,FALSE
2730,1,1,"""1""",FALSE,8,1,1,1,1,1,1,2,2,2,1,4,4,4,2,4,3,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,5,"""5""",0.75,TRUE
2731,1,2,"""-99""",FALSE,7,3,2,3,2,2,2,1,2,2,2,2,1,2,1,4,3,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,3,3,3,2,2,1,2,"""2""",0.166666667,FALSE
2732,1,4,"""3""",FALSE,8,4,2,3,2,2,2,2,2,1,2,3,5,4,2,1,2,1,3,2,2,1,2,1,1,2,1,2,2,1,2,3,1,2,1,1,2,1,1,2,2,1,1,1,1,3,1,5,"""5""",0.722222222,TRUE
2733,1,1,"""1""",FALSE,10,1,2,1,1,1,1,2,2,2,1,3,5,5,2,4,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,4,3,2,2,2,1,2,1,3,2,2,3,1,4,2,6,"""6""",0.611111111,TRUE
2734,1,2,"""1""",FALSE,9,1,2,3,1,2,2,2,2,2,1,3,5,5,2,4,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,2,4,4,2,3,2,3,2,2,3,2,2,2,1,4,3,3,"""3""",0.527777778,TRUE
2735,1,2,"""3""",FALSE,5,3,3,3,3,3,2,2,2,2,1,2,1,1,1,4,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,4,1,1,1,1,1,1,2,2,3,3,3,2,3,3,2,"""2""",0.166666667,FALSE
2736,1,2,"""3""",FALSE,8,3,3,3,2,2,2,2,2,2,2,3,5,5,1,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,1,1,1,1,2,1,1,2,3,3,3,1,3,2,4,"""4""",0.166666667,FALSE
2737,1,2,"""4""",FALSE,7,4,1,1,2,2,2,2,2,2,1,2,1,1,1,4,3,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,"""2""",0.833333333,TRUE
2738,1,2,"""-98""",TRUE,6,3,-98,2,2,2,2,1,2,2,1,3,5,5,1,4,2,1,3,3,1,1,1,2,2,2,2,2,1,1,1,1,4,2,2,2,2,2,2,2,2,2,-98,-98,2,4,3,3,"""3""",22.63888889,FALSE
2739,1,2,"""1""",FALSE,8,2,2,2,2,2,1,2,2,2,2,3,2,3,1,4,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,1,4,2,3,2,3,3,1,1,2,2,2,3,2,3,1,1,"""1""",0.388888889,FALSE
2740,1,4,"""4""",FALSE,8,3,2,3,2,3,2,2,2,1,1,2,4,4,1,4,2,2,3,4,2,4,3,2,1,2,1,2,2,1,1,2,1,1,1,1,2,1,2,3,2,1,2,1,1,1,2,3,"""3""",0.583333333,TRUE
2741,1,2,"""2""",FALSE,6,2,2,2,2,2,3,2,2,1,1,3,5,5,1,3,3,3,3,3,3,3,2,1,2,2,2,2,2,1,1,1,4,2,2,2,2,2,2,2,2,1,1,1,2,1,1,5,"""5""",0.666666667,TRUE
2742,1,4,"""4""",FALSE,7,3,3,2,2,2,2,1,2,2,1,2,1,1,2,4,2,3,3,2,2,1,2,1,1,2,2,2,2,1,1,2,4,1,2,1,1,1,1,1,2,4,1,2,1,2,1,2,"""2""",0.5,TRUE
2743,1,2,"""3""",FALSE,8,4,3,2,3,2,2,1,2,1,1,3,5,5,2,4,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,4,1,1,1,1,1,1,1,1,2,3,2,2,3,1,3,"""3""",0.388888889,FALSE
2744,1,2,"""3""",FALSE,3,2,1,2,2,2,1,2,2,1,1,2,5,5,3,1,3,4,3,4,3,3,3,1,2,2,2,2,2,1,2,3,4,3,1,2,2,1,1,2,3,2,2,2,2,2,2,1,"""1""",0.527777778,TRUE
2746,1,2,"""-99""",FALSE,10,3,3,2,1,4,2,2,2,2,2,4,4,3,3,4,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,3,4,2,2,2,2,2,2,2,2,3,3,3,2,1,3,1,"""1""",0.277777778,FALSE
2747,1,4,"""-98""",TRUE,3,2,2,4,2,1,2,2,2,2,1,3,1,1,1,4,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,3,1,2,4,2,3,1,2,"""2""",0.611111111,TRUE
2748,1,4,"""3""",FALSE,7,3,3,2,3,3,2,2,2,2,1,2,1,1,1,4,3,2,1,2,3,1,3,2,2,2,2,2,1,2,2,2,4,1,1,1,1,1,1,1,1,3,3,3,2,4,1,2,"""2""",0.166666667,FALSE
2749,1,2,"""4""",FALSE,7,2,1,2,2,1,1,2,2,2,1,3,2,2,2,3,4,3,3,5,3,3,4,1,2,2,2,2,2,2,2,2,4,1,1,2,1,1,2,1,2,4,3,3,2,2,1,1,"""1""",0.416666667,FALSE
2750,1,2,"""1""",FALSE,7,1,2,2,1,1,1,2,2,2,1,2,5,5,1,4,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,"""4""",0.888888889,TRUE
2751,1,2,"""-99""",FALSE,8,2,2,2,2,2,2,2,2,2,1,3,5,5,1,3,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,1,1,1,2,1,1,1,2,2,3,3,2,4,1,4,"""4""",0.25,FALSE
2752,1,2,"""1""",FALSE,6,2,2,2,1,2,1,2,2,2,2,3,5,5,2,4,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,1,4,3,3,"""3""",0.527777778,TRUE
2753,1,2,"""-98""",TRUE,10,3,3,3,2,2,2,2,2,2,2,3,4,4,3,1,2,2,3,3,3,2,2,1,2,1,2,2,2,1,-98,4,2,2,1,1,1,1,1,1,2,3,2,3,2,2,3,5,"""5""",0.25,FALSE
2754,1,2,"""1""",FALSE,7,1,3,4,2,1,1,2,2,2,2,3,5,5,2,4,1,3,2,2,1,1,2,2,2,2,1,2,1,1,2,1,4,2,2,2,2,2,2,2,3,2,3,2,1,4,1,3,"""3""",0.555555556,TRUE
2755,1,1,"""2""",FALSE,6,2,3,2,2,2,3,2,2,2,2,3,5,4,1,4,1,1,3,2,2,1,1,2,2,2,2,2,1,1,1,1,4,3,2,2,2,3,2,2,2,3,3,3,2,4,3,1,"""1""",0.166666667,FALSE
2756,1,2,"""1""",FALSE,7,2,3,3,2,2,2,2,2,2,2,4,5,5,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,4,4,3,3,2,3,3,2,3,1,1,1,2,4,1,3,"""3""",0.666666667,TRUE
2757,1,2,"""2""",FALSE,10,2,3,2,1,1,2,1,2,2,2,4,2,2,1,4,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,4,2,2,3,2,3,2,2,2,1,1,1,2,4,2,1,"""1""",0.777777778,TRUE
2758,1,2,"""13""",FALSE,8,3,2,3,2,2,1,2,2,2,2,4,1,1,1,4,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,4,1,3,2,1,1,2,1,1,3,1,1,1,1,4,2,1,"""1""",0.722222222,TRUE
2759,1,2,"""1""",FALSE,8,2,3,3,2,2,3,1,2,2,1,3,5,5,2,4,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,4,2,1,1,2,1,1,1,2,2,2,2,2,4,1,5,"""5""",0.416666667,FALSE
2760,1,2,"""1""",FALSE,7,2,2,2,2,2,2,2,2,2,2,2,5,5,2,4,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,4,2,1,1,1,2,1,1,2,1,1,1,1,3,2,1,"""1""",0.666666667,TRUE
2761,1,2,"""1""",FALSE,7,1,3,2,2,2,1,2,2,2,2,4,5,5,3,3,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,3,1,3,2,2,2,2,2,2,3,2,2,2,1,3,1,1,"""1""",0.527777778,TRUE
2762,1,1,"""2""",FALSE,9,1,2,1,1,1,1,2,2,2,1,2,2,3,2,4,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,3,4,2,2,2,2,2,1,1,3,2,3,2,1,4,2,1,"""1""",0.611111111,TRUE
2763,1,4,"""1""",FALSE,4,3,2,4,2,2,1,2,2,2,2,3,1,1,3,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,4,3,1,1,1,1,3,1,2,2,2,2,1,3,2,2,"""2""",0.527777778,TRUE
2764,1,4,"""3""",FALSE,7,2,2,2,2,2,2,1,2,2,1,2,1,1,1,4,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,4,1,1,1,1,1,1,1,2,2,2,2,1,4,1,2,"""2""",0.416666667,FALSE
2765,2,2,"""3""",FALSE,5,3,2,3,2,2,2,2,2,2,1,3,5,5,2,4,2,1,1,3,1,1,1,2,2,1,2,2,2,1,1,3,4,1,1,1,2,1,1,1,2,2,2,2,2,3,3,4,"""4""",0.416666667,FALSE
2766,1,2,"""3""",FALSE,7,2,2,2,2,3,2,2,2,2,1,4,5,5,2,4,2,2,2,3,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,1,2,1,5,"""5""",0.166666667,FALSE
2767,1,4,"""-98""",TRUE,7,3,2,3,3,3,3,2,2,2,2,1,3,3,1,4,3,3,4,3,3,2,1,1,2,2,2,2,2,2,2,2,4,2,3,2,3,2,2,2,3,3,2,3,2,2,1,4,"""4""",0.25,FALSE
2768,1,2,"""-98""",TRUE,8,2,2,2,2,2,1,2,2,2,2,4,5,5,3,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,4,2,1,1,1,1,1,1,2,2,2,2,2,3,3,1,"""1""",0.472222222,FALSE
2769,1,2,"""3""",FALSE,6,3,2,2,2,2,2,1,2,2,1,3,1,1,1,4,2,2,2,3,1,1,1,1,2,2,2,2,2,1,2,1,4,1,1,1,1,1,1,1,1,2,3,3,2,3,1,2,"""2""",0.25,FALSE
2770,1,4,"""4""",FALSE,10,4,4,4,4,4,1,2,2,2,2,4,5,5,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,4,4,2,4,1,2,4,4,4,3,3,3,1,3,3,1,"""1""",0.5,TRUE
2771,1,1,"""3""",FALSE,5,2,2,2,2,2,1,2,2,2,1,2,3,3,1,4,3,3,4,4,2,1,1,2,1,1,2,2,2,1,2,4,4,1,1,1,1,1,1,1,1,3,3,3,2,2,2,1,"""1""",0.222222222,FALSE
2772,1,2,"""1""",FALSE,8,2,3,1,2,2,2,2,2,2,2,3,5,5,2,3,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,4,2,1,1,1,1,1,1,2,2,2,2,2,4,3,5,"""5""",0.472222222,FALSE
2773,1,2,"""4""",FALSE,5,3,2,1,2,2,2,2,2,2,2,3,5,5,2,3,2,1,3,3,1,1,1,1,2,2,2,2,2,2,2,1,4,1,1,1,1,1,1,1,1,2,4,3,2,3,3,5,"""5""",0.388888889,FALSE
2774,1,2,"""3""",FALSE,7,2,2,2,2,2,1,2,2,2,1,4,1,1,1,3,3,3,2,2,3,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,3,2,2,2,2,2,1,2,"""2""",0.472222222,FALSE
2775,1,2,"""96""",FALSE,8,1,1,1,1,1,1,1,2,2,1,3,5,5,2,4,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,4,1,1,1,1,1,1,1,1,2,3,2,1,3,1,6,"""6""",0.666666667,TRUE
2776,1,2,"""1""",FALSE,7,2,2,2,1,3,2,1,2,2,1,3,4,4,3,4,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,4,2,1,2,2,2,1,1,2,2,3,2,2,3,2,3,"""3""",0.388888889,FALSE
2777,1,2,"""1""",FALSE,10,2,3,3,2,2,1,2,2,1,2,4,5,5,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1,4,3,3,3,3,3,2,1,3,3,4,2,2,2,1,8,"""8""",0.388888889,FALSE
2778,1,2,"""3""",FALSE,9,2,2,1,2,1,1,2,2,2,1,2,5,5,1,4,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,"""3""",0.583333333,TRUE
2779,1,4,"""-98""",TRUE,5,3,2,2,2,2,2,2,2,2,1,2,5,5,1,4,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,1,1,1,1,1,1,2,2,2,2,2,1,3,2,4,"""4""",0.416666667,FALSE
2780,1,4,"""1""",FALSE,7,3,2,3,3,2,1,2,2,2,2,3,1,1,1,3,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,4,1,1,1,2,1,1,1,1,3,3,3,2,3,2,2,"""2""",0.222222222,FALSE
2781,1,4,"""1""",FALSE,7,2,2,3,2,2,1,2,2,2,2,3,5,5,2,4,1,1,1,2,1,2,3,2,2,2,2,2,1,2,2,1,4,1,1,1,1,1,1,1,2,-98,-98,-98,2,4,1,1,"""1""",25.47222222,FALSE
2782,1,2,"""1""",FALSE,7,2,2,1,2,2,2,2,2,2,1,3,5,5,2,3,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,4,3,2,3,2,3,2,3,3,2,2,2,1,2,2,5,"""5""",0.472222222,FALSE
2783,1,2,"""1""",FALSE,8,1,3,1,2,2,2,2,2,2,2,2,2,5,2,3,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,4,2,2,2,2,2,2,1,2,2,2,2,1,2,3,1,"""1""",0.527777778,TRUE
2784,1,4,"""4""",FALSE,5,3,3,2,2,2,2,1,2,1,2,2,4,3,1,3,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,3,4,1,1,1,1,1,1,1,2,2,3,3,2,3,1,1,"""1""",0.25,FALSE
2785,1,2,"""3""",FALSE,6,3,2,3,3,2,1,2,2,2,1,4,3,3,2,4,2,3,2,4,3,3,4,2,2,2,2,2,1,1,2,2,4,1,1,1,1,1,1,1,2,4,4,3,1, ,3,1,"""1""",0.388888889,FALSE
2786,1,2,"""1""",FALSE,7,2,2,2,2,2,1,2,2,2,1,3,5,5,1,4,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,4,2,2,3,2,3,1,1,2,2,2,2,2,2,1,6,"""6""",0.472222222,FALSE
2787,1,4,"""3""",FALSE,7,2,1,1,1,1,1,1,2,2,2,3,4,5,2,4,3,1,3,3,1,1,1,1,2,2,2,2,2,2,2,1,4,1,1,1,1,1,1,1,2,2,2,2,2,2,1,8,"""8""",0.694444444,TRUE
2788,1,4,"""4""",FALSE,8,2,2,2,2,2,2,1,2,2,1,2,1,3,1,4,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,"""1""",0.416666667,FALSE
2789,1,4,"""1""",FALSE,7,3,3,3,3,2,2,2,2,2,1,2,5,2,2,2,3,3,3,3,3,3,2,1,2,2,2,2,2,2,2,4,4,1,1,1,1,2,1,1,2,4,4,4,1,2,3,1,"""1""",0.416666667,FALSE
2790,1,2,"""-98""",TRUE,6,-99,-99,-99,2,2,2,2,2,2,1,3,5,5,1,4,2,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,4,1,1,1,2,1,1,1,1,2,3,3,2,4,3,1,"""1""",17.08333333,FALSE
2791,1,2,"""1""",FALSE,9,2,2,2,2,2,2,2,2,2,2,3,5,5,1,3,3,3,3,3,2,2,1,1,2,2,2,2,2,2,2,1,4,2,1,2,2,2,2,2,2,3,3,2,2,3,3,1,"""1""",0.25,FALSE
2792,1,4,"""3""",FALSE,7,2,2,2,2,2,1,2,2,2,1,3,3,3,2,4,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,4,1,1,1,1,1,2,2,2,2,2,2,1,4,1,1,"""1""",0.472222222,FALSE
2793,1,2,"""4""",FALSE,8,2,3,2,2,2,2,2,2,2,1,3,1,1,1,4,2,1,3,3,1,1,2,2,2,2,2,2,1,2,2,1,4,1,1,1,2,1,2,2,2,2,2,3,1,4,2,2,"""2""",0.333333333,FALSE
2794,1,2,"""1""",FALSE,7,2,3,3,2,2,3,2,2,2,1,3,5,5,2,4,1,1,1,2,1,1,1,2,2,2,2,2,1,2,1,2,4,2,1,1,2,1,1,2,2,2,1,2,1,4,2,1,"""1""",0.5,TRUE
2795,1,4,"""30""",FALSE,5,3,3,3,3,2,2,2,2,2,2,3,5,5,2,4,2,2,3,2,2,1,2,1,2,2,2,2,2,1,2,3,4,3,3,3,3,3,3,3,4,4,4,4,2,2,1,6,"""6""",0.416666667,FALSE
2796,1,4,"""3""",FALSE,5,3,2,3,3,2,2,1,2,2,1,2,5,5,2,4,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,4,1,2,2,2,2,2,2,3,2,2,2,1,2,1,6,"""6""",0.416666667,FALSE
2797,1,1,"""1""",FALSE,8,2,1,1,1,1,2,2,2,2,1,4,5,5,2,4,2,2,3,2,1,1,1,1,2,2,2,2,2,2,2,1,4,2,1,2,2,1,1,1,3,4,3,2,2,2,1,5,"""5""",0.555555556,TRUE
2798,1,4,"""11""",FALSE,4,3,3,3,3,2,1,2,2,2,1,3,5,5,2,4,3,3,3,4,3,2,3,1,2,2,2,2,2,2,2,4,4,1,1,1,2,1,1,1,2,1,1,1,2,3,1,1,"""1""",0.722222222,TRUE
2799,1,5,"""97""",FALSE,5,4,3,4,3,4,2,2,2,2,2,1,5,4,3,3,3,4,3,3,3,2,1,1,2,2,2,2,2,1,2,4,4,3,4,3,2,3,3,3,3,5,3,3,1,2,1,2,"""2""",0.5,TRUE
2800,1,2,"""3""",FALSE,7,1,1,1,1,1,1,2,2,2,1,3,1,1,1,4,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,4,1,1,1,1,1,1,1,1,2,3,3,2,4, ,3,"""3""",0.583333333,TRUE
2801,1,2,"""1""",FALSE,3,1,2,4,1,1,1,2,2,2,2,2,1,1,2,4,3,3,2,3,2,3,1,2,2,2,2,1,2,2,2,2,4,4,2,4,2,4,3,2,2,3,3,3,1,2,2,2,"""2""",0.444444444,FALSE
2802,1,5,"""3""",FALSE,1,4,3,4,2,4,1,2,2,2,2,4,4,1,1,3,4,4,3,5,4,3,4,2,1,1,2,2,2,2,1,4,2,4,1,1,1,2,2,3,2,2,3,2,1,3,1,1,"""1""",0.555555556,TRUE
2803,1,2,"""3""",FALSE,0,4,3,3,3,4,4,1,2,2,1,3,5,4,2,3,4,5,5,5,5,5,4,2,2,1,2,2,2,1,2,3,4,1,1,1,1,1,1,1,1,2,4,4,1,1,3,3,"""3""",0.583333333,TRUE
2804,1,2,"""3""",FALSE,5,2,2,2,2,1,2,2,2,2,1,3,5,5,2,3,4,4,3,4,3,3,4,2,2,1,2,2,2,2,2,3,4,2,2,2,2,2,2,1,3,3,2,4,2,2,3,5,"""5""",0.388888889,FALSE
2805,1,2,"""1""",FALSE,9,1,1,1,1,1,1,2,2,2,2,4,5,5,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,4,1,2,1,1,1,1,1,2,2,2,2,1,2,1,1,"""1""",0.75,TRUE
2806,1,2,"""1""",FALSE,8,2,1,2,1,1,1,1,2,2,1,3,2,2,1,3,2,1,2,1,1,1,1,1,2,2,2,2,2,1,-98,1,4,2,2,2,2,2,2,1,3,2,3,3,1,2,1,1,"""1""",0.472222222,FALSE
2807,1,5,"""1""",FALSE,5,3,3,4,1,1,2,2,2,2,2,3,5,5,2,4,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,4,4,3,2,2,3,2,3,4,1,1,1,1,4, ,1,"""1""",0.833333333,TRUE
2808,1,1,"""2""",FALSE,8,2,3,2,2,2,2,2,2,2,2,3,4,5,2,4,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,4,3,2,1,1,3,2,2,2,2,2,2,1,4,3,1,"""1""",0.416666667,FALSE
2809,1,1,"""1""",FALSE,9,2,3,2,3,2,1,1,2,2,1,3,5,5,1,4,3,1,2,2,1,1,1,2,2,2,2,2,1,2,2,3,4,2,1,1,1,1,1,1,2,2,2,4,2,4,3, ,"""NaN""",0.472222222,FALSE
2810,1,2,"""1""",FALSE,7,2,3,2,2,2,2,2,2,2,2,3,5,5,3,4,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,4,4,2,3,4,3,3,3,4,2,2,2,1,4,3,1,"""1""",0.416666667,FALSE
2811,1,2,"""1""",FALSE,7,2,2,2,1,2,2,2,2,2,1,3,5,5,2,4,1,2,4,3,1,1,1,1,2,2,2,2,2,1,2,1,4,2,2,2,2,2,2,1,1,3,3,3,2,3,1,3,"""3""",0.222222222,FALSE
2812,1,2,"""3""",FALSE,6,3,2,2,2,2,2,2,2,2,1,2,3,3,1,3,3,3,3,4,3,3,3,1,1,2,2,2,2,2,2,2,4,2,1,2,2,2,2,1,3,2,3,4,2,1,3,1,"""1""",0.333333333,FALSE
2813,1,2,"""3""",FALSE,3,2,3,1,2,2,2,2,2,2,2,3,4,4,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,3,2,2,2,1,4,2,5,"""5""",0.472222222,FALSE
2814,1,2,"""16""",FALSE,9,3,2,2,2,2,2,2,2,2,2,3,5,5,2,4,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,1,4,2,2,2,2,3,2,2,2,2,3,3,2,3,2,3,"""3""",0.25,FALSE
2815,1,4,"""96""",FALSE,7,3,3,2,3,3,2,2,2,2,1,3,5,5,2,1,1,1,1,1,1,1,-99,2,2,2,2,1,2,2,2,2,4,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,"""3""",0.416666667,FALSE
2816,1,4,"""3""",FALSE,5,3,3,3,2,1,1,1,2,2,2,2,4,5,1,3,1,1,2,3,1,1,1,2,2,2,2,2,1,1,2,3,4,1,1,1,1,1,1,1,2,2,2,2,1,4,3,1,"""1""",0.527777778,TRUE
2817,1,2,"""6""",FALSE,8,2,2,2,1,1,1,2,2,2,2,1,5,5,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,4,2,1,1,2,1,1,1,3,2,1,1,2,3,2,3,"""3""",0.75,TRUE
2818,1,4,"""96""",FALSE,5,2,3,4,3,1,2,2,2,2,1,3,1,1,1,4,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,4,3,2,2,2,2,1,1,2,2,2,2,2,4,1,2,"""2""",0.527777778,TRUE
2819,1,2,"""1""",FALSE,9,2,3,3,2,2,2,2,2,2,2,2,5,5,2,3,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,4,3,1,1,1,2,1,1,2,2,2,2,2,4,3, ,"""NaN""",0.416666667,FALSE
2820,1,2,"""96""",FALSE,8,2,2,2,2,2,2,2,2,2,1,3,5,5,2,4,2,2,1,3,1,1,1,1,2,2,2,2,2,1,2,2,4,1,2,1,2,1,1,1,1,1,1,1,1,2,1,4,"""4""",0.666666667,TRUE
2821,1,2,"""1""",FALSE,7,2,3,1,2,2,1,2,2,2,1,3,3,3,2,3,2,3,4,1,1,3,2,2,2,2,1,2,2,1,2,2,1,3,1,2,3,2,1,1,2,2,2,2,2,3,1,1,"""1""",0.527777778,TRUE
2822,1,2,"""4""",FALSE,8,2,3,2,2,2,1,1,2,2,1,3,5,5,2,4,1,1,1,3,1,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2,3,2,2,2,1,5,"""5""",0.388888889,FALSE
2823,1,2,"""1""",FALSE,8,2,3,2,2,2,2,2,2,2,2,3,3,3,2,3,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,4,1,1,1,1,1,1,1,1,2,2,2,1,4,1,1,"""1""",0.416666667,FALSE
2825,1,2,"""1""",FALSE,8,2,3,2,2,2,2,2,2,2,1,3,5,5,2,2,3,1,2,2,1,1,1,2,2,2,2,2,1,2,1,2,4,1,1,1,1,1,1,1,1,2,3,2,2,4,3,3,"""3""",0.333333333,FALSE
2828,1,1,"""4""",FALSE,8,3,2,2,2,1,2,1,2,2,1,2,2,2,1,4,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,4,2,1,2,2,1,1,1,1,2,3,3,1,4,1,1,"""1""",0.305555556,FALSE
2829,1,4,"""96""",FALSE,6,3,3,3,2,2,3,2,2,2,1,4,1,1,2,3,3,3,4,3,3,3,3,1,2,2,2,2,2,1,2,1,4,2,1,1,3,2,1,1,2,2,2,2,2,2,1,2,"""2""",0.416666667,FALSE
2831,1,2,"""2""",FALSE,5,2,3,2,2,2,2,2,2,2,1,3,4,4,2,3,2,1,1,2,1,1,1,2,2,1,2,2,2,1,-98,3,2,1,1,1,2,1,1,1,2,2,2,2,2,2,3,3,"""3""",0.416666667,FALSE
2832,1,2,"""3""",FALSE,6,2,2,2,2,2,2,2,2,1,1,2,1,1,1,4,3,1,2,1,1,1,3,1,1,2,2,2,2,1,2,2,4,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,"""1""",0.416666667,FALSE
2833,1,5,"""3""",FALSE,0,4,3,3,4,3,1,1,2,2,1,4,5,5,3,1,5,4,5,5,3,4,4,1,2,1,2,2,2,1,2,4,2,1,1,1,1,1,1,1,3,5,5,5,2,1,2,2,"""2""",0.833333333,TRUE
2834,1,4,"""11""",FALSE,4,3,3,3,2,2,2,2,2,2,1,4,5,5,3,1,3,3,3,3,3,3,2,1,2,2,2,2,2,2,2,4,3,3,3,2,2,3,3,3,3,2,2,2,1, ,2,1,"""1""",0.416666667,FALSE
2835,1,4,"""4""",FALSE,6,3,3,2,2,2,2,2,2,2,1,2,5,5,2,3,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,3,3,3,3,2,2,1,5,"""5""",0.166666667,FALSE
2836,1,1,"""1""",FALSE,10,2,2,1,2,1,1,2,2,2,1,3,5,5,2,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,2,2,1,2,5,"""5""",0.5,TRUE
